codigo;uf;ex;nacionalfe;importados;estadual;municipal
64051010;SP;;13.45;15.71;18.00;0.00
64051020;SP;;13.45;15.71;18.00;0.00
64051090;SP;;13.45;15.71;18.00;0.00
64052000;SP;;13.45;15.71;18.00;0.00
64059000;SP;;13.45;15.71;18.00;0.00
64061000;SP;;13.45;15.61;18.00;0.00
64062000;SP;;13.45;15.61;18.00;0.00
64069010;SP;;13.45;15.61;18.00;0.00
64069020;SP;;13.45;15.61;18.00;0.00
64069090;SP;;13.45;15.61;18.00;0.00
65010000;SP;;13.45;20.65;18.00;0.00
65020010;SP;;13.45;20.65;18.00;0.00
65020090;SP;;13.45;20.65;18.00;0.00
65040010;SP;;13.45;21.13;18.00;0.00
65040090;SP;;13.45;21.13;18.00;0.00
65050011;SP;;13.45;21.13;18.00;0.00
65050012;SP;;13.45;21.13;18.00;0.00
65050019;SP;;13.45;21.13;18.00;0.00
65050021;SP;;13.45;21.13;18.00;0.00
65050022;SP;;13.45;21.13;18.00;0.00
65050029;SP;;13.45;21.13;18.00;0.00
65050031;SP;;13.45;21.13;18.00;0.00
65050032;SP;;13.45;21.13;18.00;0.00
65050039;SP;;13.45;21.13;18.00;0.00
65050090;SP;;13.45;21.13;18.00;0.00
65061000;SP;;13.45;21.13;18.00;0.00
65069100;SP;;13.45;21.13;18.00;0.00
65069900;SP;;13.45;21.13;18.00;0.00
65070000;SP;;13.45;20.65;18.00;0.00
66011000;SP;;13.50;15.67;18.00;0.00
66019110;SP;;13.45;15.62;18.00;0.00
66019190;SP;;13.45;15.62;18.00;0.00
66019900;SP;;13.45;15.62;18.00;0.00
66020000;SP;;13.45;15.62;18.00;0.00
66032000;SP;;13.45;15.61;18.00;0.00
66039000;SP;;13.45;15.61;18.00;0.00
67010000;SP;;13.45;15.59;18.00;0.00
67010000;SP;01;13.45;15.59;18.00;0.00
67010000;SP;02;13.62;15.76;18.00;0.00
67010000;SP;03;13.62;15.76;18.00;0.00
67021000;SP;;13.58;15.72;18.00;0.00
67029000;SP;;13.58;15.72;18.00;0.00
67030000;SP;;13.58;15.72;18.00;0.00
67041100;SP;;13.58;15.72;18.00;0.00
67041900;SP;;13.58;15.72;18.00;0.00
67042000;SP;;13.58;15.72;18.00;0.00
67049000;SP;;13.58;15.72;18.00;0.00
68010000;SP;;13.45;17.38;18.00;0.00
68021000;SP;;15.07;19.59;18.00;0.00
68022100;SP;;15.07;19.59;18.00;0.00
68022300;SP;;15.07;19.00;18.00;0.00
68022900;SP;;15.07;19.00;18.00;0.00
68029100;SP;;15.07;19.00;18.00;0.00
68029200;SP;;15.07;19.00;18.00;0.00
68029310;SP;;15.07;19.00;18.00;0.00
68029390;SP;;15.07;19.00;18.00;0.00
68029910;SP;;15.07;19.00;18.00;0.00
68029990;SP;;15.07;19.00;18.00;0.00
68030000;SP;;15.07;19.00;18.00;0.00
68041000;SP;;13.45;17.94;18.00;0.00
68042111;SP;;13.45;17.94;18.00;0.00
68042119;SP;;13.45;17.94;18.00;0.00
68042190;SP;;13.45;17.94;18.00;0.00
68042211;SP;;13.45;17.94;18.00;0.00
68042219;SP;;13.45;17.94;18.00;0.00
68042290;SP;;13.45;17.94;18.00;0.00
68042300;SP;;13.45;17.94;18.00;0.00
68043000;SP;;13.45;17.94;18.00;0.00
68051000;SP;;13.45;18.55;18.00;0.00
68052000;SP;;13.45;18.55;18.00;0.00
68053010;SP;;13.45;19.42;18.00;0.00
68053020;SP;;13.45;18.55;18.00;0.00
68053090;SP;;13.45;19.42;18.00;0.00
68061000;SP;;13.45;17.97;18.00;0.00
68061000;SP;01;16.55;21.07;18.00;0.00
68062000;SP;;13.45;17.97;18.00;0.00
68069010;SP;;13.45;17.97;18.00;0.00
68069090;SP;;13.45;17.97;18.00;0.00
68069090;SP;01;16.55;21.07;18.00;0.00
68071000;SP;;15.07;19.59;18.00;0.00
68079000;SP;;15.07;19.59;18.00;0.00
68079000;SP;01;13.45;17.97;18.00;0.00
68080000;SP;;16.55;21.07;18.00;0.00
68091100;SP;;13.45;22.26;18.00;0.00
68091900;SP;;15.07;19.59;18.00;0.00
68099000;SP;;15.07;19.59;18.00;0.00
68101100;SP;;13.45;17.30;12.00;0.00
68101900;SP;;13.45;19.97;12.00;0.00
68109100;SP;;13.45;17.97;12.00;0.00
68109900;SP;;13.45;17.97;12.00;0.00
68114000;SP;;15.45;20.56;18.00;0.00
68118100;SP;;15.45;20.56;12.00;0.00
68118200;SP;;15.45;20.56;12.00;0.00
68118900;SP;;15.45;20.56;12.00;0.00
68128000;SP;;16.55;22.73;18.00;0.00
68129100;SP;;13.45;19.63;18.00;0.00
68129200;SP;;16.55;22.73;18.00;0.00
68129300;SP;;16.55;22.73;18.00;0.00
68129910;SP;;16.55;22.73;18.00;0.00
68129920;SP;;16.55;22.20;18.00;0.00
68129930;SP;;16.55;22.20;18.00;0.00
68129990;SP;;16.55;22.73;18.00;0.00
68132000;SP;;16.55;22.73;18.00;0.00
68132000;SP;01;17.89;24.07;18.00;0.00
68138110;SP;;17.89;24.07;18.00;0.00
68138190;SP;;17.89;24.07;18.00;0.00
68138910;SP;;17.89;24.07;18.00;0.00
68138990;SP;;16.55;22.73;18.00;0.00
68141000;SP;;13.45;19.63;18.00;0.00
68149000;SP;;13.45;19.63;18.00;0.00
68151010;SP;;16.55;19.22;18.00;0.00
68151020;SP;;16.55;19.22;18.00;0.00
68151090;SP;;16.55;22.73;18.00;0.00
68152000;SP;;16.55;22.73;18.00;0.00
68159110;SP;;16.55;22.73;18.00;0.00
68159190;SP;;16.55;22.73;18.00;0.00
68159911;SP;;16.55;19.22;18.00;0.00
68159912;SP;;16.55;19.22;18.00;0.00
68159913;SP;;16.55;19.22;18.00;0.00
68159914;SP;;16.55;19.22;18.00;0.00
68159919;SP;;16.55;22.73;18.00;0.00
68159990;SP;;16.55;22.73;18.00;0.00
69010000;SP;;15.30;19.57;18.00;0.00
69021011;SP;;15.30;17.79;18.00;0.00
69021018;SP;;15.30;19.57;18.00;0.00
69021019;SP;;15.30;19.57;18.00;0.00
69021090;SP;;15.30;19.57;18.00;0.00
69022010;SP;;15.30;19.57;18.00;0.00
69022091;SP;;15.30;19.57;18.00;0.00
69022092;SP;;15.30;19.57;18.00;0.00
69022093;SP;;15.30;19.57;18.00;0.00
69022099;SP;;15.30;19.57;18.00;0.00
69029010;SP;;15.30;19.57;18.00;0.00
69029020;SP;;15.30;19.57;18.00;0.00
69029030;SP;;15.30;17.79;18.00;0.00
69029040;SP;;15.30;19.57;18.00;0.00
69029090;SP;;15.30;19.57;18.00;0.00
69031011;SP;;6.05;10.32;18.00;0.00
69031012;SP;;6.05;10.32;18.00;0.00
69031019;SP;;6.05;10.32;18.00;0.00
69031020;SP;;6.05;10.32;18.00;0.00
69031030;SP;;6.05;10.32;18.00;0.00
69031040;SP;;6.05;10.32;18.00;0.00
69031090;SP;;6.05;10.32;18.00;0.00
69032010;SP;;6.05;10.32;18.00;0.00
69032020;SP;;6.05;10.32;18.00;0.00
69032030;SP;;6.05;10.32;18.00;0.00
69032090;SP;;6.05;10.32;18.00;0.00
69039011;SP;;6.05;10.32;18.00;0.00
69039012;SP;;6.05;10.32;18.00;0.00
69039019;SP;;6.05;10.32;18.00;0.00
69039091;SP;;6.05;10.32;18.00;0.00
69039092;SP;;6.05;10.32;18.00;0.00
69039099;SP;;6.72;11.82;18.00;0.00
69041000;SP;;13.45;19.95;12.00;0.00
69049000;SP;;13.45;19.95;12.00;0.00
69051000;SP;;13.45;21.34;12.00;0.00
69059000;SP;;13.45;21.34;18.00;0.00
69060000;SP;;13.45;18.13;12.00;0.00
69071000;SP;;13.45;19.95;12.00;0.00
69079000;SP;;13.45;19.95;12.00;0.00
69081000;SP;;13.45;20.61;12.00;0.00
69089000;SP;;13.45;20.61;12.00;0.00
69091100;SP;;15.72;20.40;18.00;0.00
69091210;SP;;15.72;20.40;18.00;0.00
69091220;SP;;15.72;17.72;12.00;0.00
69091230;SP;;15.72;18.21;18.00;0.00
69091290;SP;;15.72;20.40;18.00;0.00
69091910;SP;;15.72;20.40;18.00;0.00
69091920;SP;;15.72;17.72;12.00;0.00
69091930;SP;;15.72;18.21;18.00;0.00
69091990;SP;;15.72;20.40;18.00;0.00
69099000;SP;;15.72;20.40;18.00;0.00
69101000;SP;;13.45;24.76;12.00;0.00
69109000;SP;;13.45;24.76;12.00;0.00
69111010;SP;;14.78;18.48;18.00;0.00
69111090;SP;;15.87;20.97;18.00;0.00
69119000;SP;;14.78;18.48;18.00;0.00
69120000;SP;;22.54;41.21;18.00;0.00
69131000;SP;;17.62;23.79;18.00;0.00
69139000;SP;;17.62;23.79;18.00;0.00
69141000;SP;;6.47;12.64;18.00;0.00
69149000;SP;;6.47;12.64;18.00;0.00
70010000;SP;;6.47;8.96;18.00;0.00
70010000;SP;01;4.20;6.69;18.00;0.00
70010000;SP;02;4.20;6.69;18.00;0.00
70021000;SP;;15.72;18.68;18.00;0.00
70021000;SP;01;13.45;16.41;18.00;0.00
70022000;SP;;15.72;18.68;18.00;0.00
70022000;SP;01;13.45;16.41;18.00;0.00
70023100;SP;;6.47;9.43;18.00;0.00
70023100;SP;01;4.20;7.16;18.00;0.00
70023200;SP;;15.72;18.68;18.00;0.00
70023200;SP;01;13.45;16.41;18.00;0.00
70023900;SP;;15.72;18.68;18.00;0.00
70023900;SP;01;13.45;16.41;18.00;0.00
70031200;SP;;16.35;23.90;18.00;0.00
70031200;SP;01;13.45;21.00;18.00;0.00
70031900;SP;;16.35;23.90;18.00;0.00
70031900;SP;01;13.45;21.00;18.00;0.00
70032000;SP;;19.00;26.55;18.00;0.00
70033000;SP;;19.00;26.55;18.00;0.00
70042000;SP;;15.72;19.99;18.00;0.00
70042000;SP;01;13.45;17.72;18.00;0.00
70049000;SP;;15.72;19.99;18.00;0.00
70049000;SP;01;13.45;17.72;18.00;0.00
70051000;SP;;18.45;25.45;18.00;0.00
70051000;SP;01;13.45;20.45;18.00;0.00
70052100;SP;;16.07;23.07;18.00;0.00
70052100;SP;01;13.45;20.45;18.00;0.00
70052900;SP;;16.07;23.07;18.00;0.00
70052900;SP;01;13.45;20.45;18.00;0.00
70053000;SP;;18.45;25.45;18.00;0.00
70060000;SP;;15.72;20.40;18.00;0.00
70060000;SP;01;13.45;18.13;18.00;0.00
70071100;SP;;17.89;23.54;18.00;0.00
70071100;SP;01;14.44;20.09;18.00;0.00
70071900;SP;;18.45;26.34;18.00;0.00
70072100;SP;;17.89;23.54;18.00;0.00
70072100;SP;01;14.44;20.09;18.00;0.00
70072900;SP;;16.55;22.20;18.00;0.00
70080000;SP;;18.45;26.34;18.00;0.00
70091000;SP;;17.89;24.07;18.00;0.00
70091000;SP;01;14.44;20.62;18.00;0.00
70099100;SP;;20.62;29.37;18.00;0.00
70099200;SP;;20.62;29.37;18.00;0.00
70101000;SP;;13.45;17.72;18.00;0.00
70102000;SP;;26.49;37.58;18.00;0.00
70109011;SP;;16.71;20.98;18.00;0.00
70109012;SP;;16.71;20.98;18.00;0.00
70109021;SP;;16.71;20.98;18.00;0.00
70109022;SP;;16.71;20.98;18.00;0.00
70109090;SP;;16.71;20.98;18.00;0.00
70111010;SP;;6.47;10.74;18.00;0.00
70111021;SP;;6.47;10.74;18.00;0.00
70111029;SP;;6.47;10.74;18.00;0.00
70111090;SP;;6.47;10.74;18.00;0.00
70112000;SP;;6.47;10.74;18.00;0.00
70119000;SP;;6.47;10.74;18.00;0.00
70131000;SP;;16.23;22.89;18.00;0.00
70132200;SP;;17.44;24.10;18.00;0.00
70132800;SP;;17.44;24.10;18.00;0.00
70133300;SP;;17.44;24.10;18.00;0.00
70133700;SP;;17.44;24.10;18.00;0.00
70134100;SP;;16.23;22.89;18.00;0.00
70134210;SP;;16.23;22.89;18.00;0.00
70134290;SP;;22.54;39.79;18.00;0.00
70134290;SP;01;26.49;43.74;18.00;0.00
70134900;SP;;16.23;22.89;18.00;0.00
70134900;SP;01;17.44;24.10;18.00;0.00
70139110;SP;;17.44;24.10;18.00;0.00
70139190;SP;;17.44;24.10;18.00;0.00
70139900;SP;;17.44;24.10;18.00;0.00
70140000;SP;;17.89;24.07;18.00;0.00
70140000;SP;01;13.45;19.63;18.00;0.00
70151010;SP;;13.45;15.94;18.00;0.00
70151091;SP;;13.45;15.94;18.00;0.00
70151092;SP;;13.45;18.52;18.00;0.00
70159010;SP;;16.71;21.78;18.00;0.00
70159020;SP;;16.71;21.78;18.00;0.00
70159030;SP;;16.71;21.78;18.00;0.00
70159090;SP;;16.71;21.78;18.00;0.00
70161000;SP;;16.71;21.78;18.00;0.00
70169000;SP;;21.41;30.90;18.00;0.00
70171000;SP;;4.20;9.27;18.00;0.00
70172000;SP;;4.20;9.27;18.00;0.00
70179000;SP;;4.20;9.27;18.00;0.00
70181010;SP;;17.62;23.43;18.00;0.00
70181020;SP;;17.62;23.43;18.00;0.00
70181090;SP;;17.62;23.43;18.00;0.00
70182000;SP;;17.62;23.43;18.00;0.00
70189000;SP;;17.62;23.43;18.00;0.00
70191100;SP;;15.72;20.40;18.00;0.00
70191210;SP;;15.72;18.21;18.00;0.00
70191290;SP;;15.72;20.40;18.00;0.00
70191900;SP;;15.72;20.40;18.00;0.00
70193100;SP;;15.72;20.40;18.00;0.00
70193200;SP;;15.72;20.40;18.00;0.00
70193900;SP;;15.72;20.40;18.00;0.00
70194000;SP;;15.72;20.40;18.00;0.00
70195100;SP;;15.72;20.40;18.00;0.00
70195210;SP;;15.72;18.21;18.00;0.00
70195290;SP;;15.72;20.40;18.00;0.00
70195900;SP;;15.72;20.40;18.00;0.00
70199010;SP;;15.72;18.21;18.00;0.00
70199090;SP;;15.72;20.40;18.00;0.00
70200010;SP;;7.46;11.73;18.00;0.00
70200090;SP;;7.46;13.27;18.00;0.00
71011000;SP;;13.69;15.78;18.00;0.00
71012100;SP;;13.69;15.78;18.00;0.00
71012200;SP;;13.69;15.78;18.00;0.00
71021000;SP;;13.45;15.54;18.00;0.00
71021000;SP;01;13.45;15.54;18.00;0.00
71022100;SP;;13.45;15.47;18.00;0.00
71022900;SP;;13.45;15.47;18.00;0.00
71023100;SP;;13.45;15.53;18.00;0.00
71023100;SP;01;13.45;15.53;18.00;0.00
71023900;SP;;13.45;15.54;18.00;0.00
71031000;SP;;13.45;15.53;18.00;0.00
71039100;SP;;4.20;6.29;18.00;0.00
71039900;SP;;13.45;15.54;18.00;0.00
71041000;SP;;13.56;15.65;18.00;0.00
71042010;SP;;4.31;6.33;18.00;0.00
71042090;SP;;4.31;6.40;18.00;0.00
71049000;SP;;13.56;15.65;18.00;0.00
71051000;SP;;4.20;6.26;18.00;0.00
71059000;SP;;4.20;6.26;18.00;0.00
71061000;SP;;13.45;15.51;18.00;0.00
71069100;SP;;13.45;15.51;18.00;0.00
71069210;SP;;13.45;15.56;18.00;0.00
71069220;SP;;13.45;15.56;18.00;0.00
71069290;SP;;13.45;15.56;18.00;0.00
71070000;SP;;13.54;15.65;18.00;0.00
71081100;SP;;4.20;6.20;18.00;0.00
71081210;SP;;4.20;6.20;18.00;0.00
71081290;SP;;4.20;6.20;18.00;0.00
71081310;SP;;4.20;6.31;18.00;0.00
71081390;SP;;4.20;6.31;18.00;0.00
71082000;SP;;4.20;6.20;18.00;0.00
71090000;SP;;13.54;15.65;18.00;0.00
71101100;SP;;4.20;6.22;18.00;0.00
71101910;SP;;4.20;6.31;18.00;0.00
71101990;SP;;4.20;6.31;18.00;0.00
71102100;SP;;4.20;6.22;18.00;0.00
71102900;SP;;4.20;6.31;18.00;0.00
71103100;SP;;13.45;15.47;18.00;0.00
71103900;SP;;13.45;15.56;18.00;0.00
71104100;SP;;13.45;15.47;18.00;0.00
71104900;SP;;13.45;15.56;18.00;0.00
71110000;SP;;13.54;15.65;18.00;0.00
71123010;SP;;13.45;15.47;18.00;0.00
71123010;SP;01;13.45;15.47;18.00;0.00
71123020;SP;;13.45;15.47;18.00;0.00
71123020;SP;01;13.45;15.47;18.00;0.00
71123090;SP;;13.45;15.51;18.00;0.00
71123090;SP;01;13.45;15.51;18.00;0.00
71129100;SP;;13.45;15.47;18.00;0.00
71129100;SP;01;13.45;15.47;18.00;0.00
71129200;SP;;13.45;15.47;18.00;0.00
71129200;SP;01;13.45;15.47;18.00;0.00
71129900;SP;;13.45;15.51;18.00;0.00
71129900;SP;01;13.45;15.51;18.00;0.00
71131100;SP;;13.56;15.72;18.00;0.00
71131900;SP;;13.56;15.72;18.00;0.00
71132000;SP;;13.56;15.72;18.00;0.00
71141100;SP;;13.56;15.72;18.00;0.00
71141900;SP;;13.56;15.72;18.00;0.00
71142000;SP;;13.56;15.72;18.00;0.00
71151000;SP;;13.54;15.70;18.00;0.00
71159000;SP;;13.54;15.70;18.00;0.00
71161000;SP;;13.56;15.72;18.00;0.00
71162010;SP;;13.56;15.72;18.00;0.00
71162020;SP;;13.56;15.56;12.00;0.00
71162090;SP;;13.56;15.72;18.00;0.00
71171100;SP;;13.56;15.72;18.00;0.00
71171900;SP;;13.56;15.72;18.00;0.00
71179000;SP;;13.56;15.72;18.00;0.00
71181010;SP;;13.45;15.59;18.00;0.00
71181090;SP;;13.45;15.45;18.00;0.00
71189000;SP;;13.45;15.61;18.00;0.00
72011000;SP;;15.83;19.75;18.00;0.00
72012000;SP;;15.83;19.75;18.00;0.00
72015000;SP;;15.83;19.75;18.00;0.00
72021100;SP;;15.83;20.66;18.00;0.00
72021900;SP;;15.83;20.66;18.00;0.00
72022100;SP;;15.83;20.66;18.00;0.00
72022900;SP;;15.83;20.66;18.00;0.00
72023000;SP;;15.83;20.66;18.00;0.00
72024100;SP;;15.83;20.66;18.00;0.00
72024900;SP;;15.83;20.66;18.00;0.00
72025000;SP;;15.83;20.66;18.00;0.00
72026000;SP;;15.83;20.66;18.00;0.00
72027000;SP;;15.83;20.66;18.00;0.00
72028000;SP;;15.83;20.66;18.00;0.00
72029100;SP;;15.83;20.66;18.00;0.00
72029200;SP;;15.83;20.66;18.00;0.00
72029300;SP;;15.83;20.66;18.00;0.00
72029910;SP;;15.83;20.66;18.00;0.00
72029990;SP;;15.83;20.66;18.00;0.00
72031000;SP;;15.83;18.81;18.00;0.00
72039000;SP;;15.83;18.81;18.00;0.00
72041000;SP;;4.20;6.20;18.00;0.00
72042100;SP;;4.20;6.20;18.00;0.00
72042900;SP;;4.20;6.20;18.00;0.00
72043000;SP;;4.20;6.20;18.00;0.00
72044100;SP;;4.20;6.20;18.00;0.00
72044900;SP;;4.20;6.20;18.00;0.00
72045000;SP;;6.58;8.58;18.00;0.00
72051000;SP;;15.83;20.66;18.00;0.00
72052100;SP;;15.83;18.81;18.00;0.00
72052910;SP;;15.83;18.81;18.00;0.00
72052920;SP;;15.83;18.81;18.00;0.00
72052990;SP;;15.83;20.66;18.00;0.00
72061000;SP;;15.83;20.66;18.00;0.00
72069000;SP;;15.83;20.66;18.00;0.00
72071110;SP;;15.83;21.53;18.00;0.00
72071190;SP;;15.83;21.53;18.00;0.00
72071200;SP;;15.83;21.53;18.00;0.00
72071900;SP;;15.83;21.53;18.00;0.00
72072000;SP;;15.83;21.53;18.00;0.00
72081000;SP;;15.83;23.19;18.00;0.00
72082500;SP;;15.83;23.19;18.00;0.00
72082610;SP;;15.83;22.38;18.00;0.00
72082690;SP;;15.83;23.19;18.00;0.00
72082710;SP;;15.83;22.38;18.00;0.00
72082790;SP;;15.83;23.19;18.00;0.00
72083610;SP;;15.83;22.38;18.00;0.00
72083690;SP;;15.83;23.19;18.00;0.00
72083700;SP;;15.83;23.19;18.00;0.00
72083810;SP;;15.83;22.38;18.00;0.00
72083890;SP;;15.83;23.19;18.00;0.00
72083910;SP;;15.83;22.38;18.00;0.00
72083990;SP;;15.83;23.19;18.00;0.00
72084000;SP;;15.83;23.19;18.00;0.00
72085100;SP;;15.83;23.19;18.00;0.00
72085200;SP;;15.83;23.19;18.00;0.00
72085300;SP;;15.83;23.19;18.00;0.00
72085400;SP;;15.83;23.19;18.00;0.00
72089000;SP;;15.83;23.19;18.00;0.00
72091500;SP;;15.83;23.19;18.00;0.00
72091600;SP;;15.83;23.19;18.00;0.00
72091700;SP;;15.83;23.19;18.00;0.00
72091800;SP;;15.83;23.19;18.00;0.00
72092500;SP;;15.83;23.19;18.00;0.00
72092600;SP;;15.83;23.19;18.00;0.00
72092700;SP;;15.83;23.19;18.00;0.00
72092800;SP;;15.83;23.19;18.00;0.00
72099000;SP;;15.83;23.19;18.00;0.00
72101100;SP;;15.83;23.19;18.00;0.00
72101200;SP;;15.83;23.19;18.00;0.00
72102000;SP;;15.83;23.19;18.00;0.00
72103010;SP;;15.83;23.19;18.00;0.00
72103090;SP;;15.83;23.19;18.00;0.00
72104110;SP;;15.83;23.19;18.00;0.00
72104190;SP;;15.83;23.19;18.00;0.00
72104910;SP;;15.83;23.19;18.00;0.00
72104990;SP;;15.83;23.19;18.00;0.00
72105000;SP;;15.83;23.19;18.00;0.00
72106100;SP;;15.83;23.19;18.00;0.00
72106911;SP;;15.83;18.81;18.00;0.00
72106919;SP;;15.83;23.19;18.00;0.00
72106990;SP;;15.83;23.19;18.00;0.00
72107010;SP;;15.83;23.19;18.00;0.00
72107020;SP;;15.83;23.19;18.00;0.00
72109000;SP;;15.83;23.19;18.00;0.00
72111300;SP;;15.83;23.19;18.00;0.00
72111400;SP;;15.83;23.19;18.00;0.00
72111900;SP;;15.83;23.19;18.00;0.00
72112300;SP;;15.83;23.19;18.00;0.00
72112910;SP;;15.83;23.19;18.00;0.00
72112920;SP;;15.83;23.19;18.00;0.00
72119010;SP;;15.83;23.19;18.00;0.00
72119090;SP;;15.83;23.19;18.00;0.00
72121000;SP;;15.83;23.19;18.00;0.00
72122010;SP;;15.83;23.19;18.00;0.00
72122090;SP;;15.83;23.19;18.00;0.00
72123000;SP;;15.83;23.19;18.00;0.00
72124010;SP;;15.83;23.19;18.00;0.00
72124021;SP;;15.83;18.81;18.00;0.00
72124029;SP;;15.83;23.19;18.00;0.00
72125010;SP;;15.83;18.81;18.00;0.00
72125090;SP;;15.83;23.19;18.00;0.00
72126000;SP;;15.83;23.19;18.00;0.00
72131000;SP;;13.45;18.13;12.00;0.00
72132000;SP;;13.45;18.13;12.00;0.00
72139110;SP;;13.45;18.13;18.00;0.00
72139190;SP;;13.45;18.13;18.00;0.00
72139910;SP;;13.45;18.13;18.00;0.00
72139990;SP;;13.45;18.13;18.00;0.00
72141010;SP;;13.45;18.13;18.00;0.00
72141090;SP;;13.45;18.13;18.00;0.00
72142000;SP;;13.45;21.34;12.00;0.00
72143000;SP;;13.45;18.13;12.00;0.00
72149100;SP;;13.45;18.13;12.00;0.00
72149910;SP;;13.45;18.13;12.00;0.00
72149990;SP;;13.45;18.13;12.00;0.00
72151000;SP;;14.64;19.32;12.00;0.00
72155000;SP;;14.64;19.32;12.00;0.00
72159010;SP;;14.64;19.32;18.00;0.00
72159090;SP;;14.64;19.32;18.00;0.00
72161000;SP;;13.45;20.81;12.00;0.00
72162100;SP;;13.45;20.81;12.00;0.00
72162200;SP;;13.45;20.81;12.00;0.00
72163100;SP;;13.45;20.81;12.00;0.00
72163200;SP;;13.45;20.81;12.00;0.00
72163300;SP;;13.45;20.81;18.00;0.00
72164010;SP;;13.45;20.81;18.00;0.00
72164090;SP;;13.45;20.81;18.00;0.00
72165000;SP;;13.45;20.81;18.00;0.00
72166110;SP;;13.45;20.81;18.00;0.00
72166190;SP;;13.45;20.81;18.00;0.00
72166910;SP;;13.45;20.81;18.00;0.00
72166990;SP;;13.45;20.81;18.00;0.00
72169100;SP;;13.45;20.81;18.00;0.00
72169900;SP;;13.45;20.81;18.00;0.00
72171011;SP;;15.83;18.81;18.00;0.00
72171019;SP;;15.83;23.19;18.00;0.00
72171090;SP;;16.07;23.96;12.00;0.00
72172010;SP;;15.83;23.19;18.00;0.00
72172090;SP;;15.83;23.19;12.00;0.00
72173010;SP;;15.83;23.19;18.00;0.00
72173090;SP;;15.83;23.19;18.00;0.00
72179000;SP;;16.07;23.96;12.00;0.00
72181000;SP;;15.83;21.53;18.00;0.00
72189100;SP;;15.83;21.53;18.00;0.00
72189900;SP;;15.83;21.53;18.00;0.00
72191100;SP;;15.83;23.97;18.00;0.00
72191200;SP;;15.83;23.97;18.00;0.00
72191300;SP;;15.83;23.97;18.00;0.00
72191400;SP;;15.83;23.97;18.00;0.00
72192100;SP;;15.83;23.97;18.00;0.00
72192200;SP;;15.83;23.97;18.00;0.00
72192300;SP;;15.83;23.97;18.00;0.00
72192400;SP;;15.83;23.97;18.00;0.00
72193100;SP;;15.83;23.97;18.00;0.00
72193200;SP;;15.83;23.97;18.00;0.00
72193300;SP;;15.83;23.97;18.00;0.00
72193400;SP;;15.83;23.97;18.00;0.00
72193500;SP;;15.83;23.97;18.00;0.00
72199010;SP;;15.83;18.81;18.00;0.00
72199090;SP;;15.83;23.97;18.00;0.00
72201100;SP;;15.83;23.97;18.00;0.00
72201210;SP;;15.83;23.97;18.00;0.00
72201220;SP;;15.83;23.97;18.00;0.00
72201290;SP;;15.83;23.97;18.00;0.00
72202010;SP;;15.83;18.81;18.00;0.00
72202090;SP;;15.83;23.97;18.00;0.00
72209000;SP;;15.83;23.97;18.00;0.00
72210000;SP;;15.83;23.97;18.00;0.00
72221100;SP;;14.64;19.71;18.00;0.00
72221910;SP;;14.64;19.71;18.00;0.00
72221990;SP;;14.64;19.71;18.00;0.00
72222000;SP;;14.64;19.71;18.00;0.00
72223000;SP;;14.64;19.71;18.00;0.00
72224010;SP;;14.64;17.13;18.00;0.00
72224090;SP;;14.64;19.71;18.00;0.00
72230000;SP;;15.83;23.97;18.00;0.00
72241000;SP;;15.83;21.53;18.00;0.00
72249000;SP;;15.83;21.53;18.00;0.00
72251100;SP;;15.83;23.97;18.00;0.00
72251900;SP;;15.83;23.97;18.00;0.00
72253000;SP;;15.83;23.97;18.00;0.00
72254010;SP;;15.83;18.81;18.00;0.00
72254020;SP;;15.83;18.81;18.00;0.00
72254090;SP;;15.83;23.97;18.00;0.00
72255010;SP;;15.83;18.81;18.00;0.00
72255090;SP;;15.83;23.97;18.00;0.00
72259100;SP;;15.83;23.97;18.00;0.00
72259200;SP;;15.83;23.97;18.00;0.00
72259910;SP;;15.83;18.81;18.00;0.00
72259990;SP;;15.83;23.97;18.00;0.00
72261100;SP;;15.83;23.97;18.00;0.00
72261900;SP;;15.83;23.97;18.00;0.00
72262010;SP;;15.83;18.81;18.00;0.00
72262090;SP;;15.83;23.97;18.00;0.00
72269100;SP;;15.83;23.97;18.00;0.00
72269200;SP;;15.83;23.97;18.00;0.00
72269900;SP;;15.83;23.97;18.00;0.00
72271000;SP;;15.83;23.97;18.00;0.00
72272000;SP;;15.83;23.97;18.00;0.00
72279000;SP;;15.83;23.97;18.00;0.00
72281010;SP;;14.64;19.71;18.00;0.00
72281090;SP;;14.64;19.71;18.00;0.00
72282000;SP;;14.64;19.71;18.00;0.00
72283000;SP;;14.64;19.71;12.00;0.00
72284000;SP;;14.64;19.71;18.00;0.00
72285000;SP;;14.64;19.71;12.00;0.00
72286000;SP;;14.64;19.71;18.00;0.00
72287000;SP;;14.64;19.71;18.00;0.00
72288000;SP;;14.64;19.71;18.00;0.00
72292000;SP;;15.83;23.97;18.00;0.00
72299000;SP;;15.83;23.97;18.00;0.00
73011000;SP;;13.45;17.72;18.00;0.00
73012000;SP;;15.72;19.99;18.00;0.00
73021010;SP;;4.20;6.20;18.00;0.00
73021090;SP;;4.20;8.88;18.00;0.00
73023000;SP;;4.20;8.88;18.00;0.00
73024000;SP;;4.20;8.88;18.00;0.00
73029000;SP;;4.20;8.88;18.00;0.00
73030000;SP;;14.64;19.32;18.00;0.00
